year,class,item,emirate,nationality,value
1990,3 star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
1990,2 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
1990,2 star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
1990,5 star,guests, Ras Al Khaima & Fujeira,Russia,0
1990,5 star,nights, Ras Al Khaima & Fujeira,Russia,0
1990,4 star,guests, Ras Al Khaima & Fujeira,Russia,0
1990,4star,nights, Ras Al Khaima & Fujeira,Russia,0
1990,3 star,guests, Ras Al Khaima & Fujeira,Russia,0
1990,3 star,nights, Ras Al Khaima & Fujeira,Russia,0
1990,2 star,guests, Ras Al Khaima & Fujeira,Russia,0
1990,2 star,nights, Ras Al Khaima & Fujeira,Russia,0
1998,5 star,guests,abu dhabi,Russia,854
1998,5 star,nights,abu dhabi,Russia,3052
1998,4 star,guests,abu dhabi,Russia,205
1998,4star,nights,abu dhabi,Russia,541
1998,3 star,guests,abu dhabi,Russia,0
1998,3 star,nights,abu dhabi,Russia,0
1998,2 star,guests,abu dhabi,Russia,0
1998,2 star,nights,abu dhabi,Russia,0
1998,5 star,guests,dubai,Russia,2608
1998,5 star,nights,dubai,Russia,7357
1998,4 star,guests,dubai,Russia,144
1998,4star,nights,dubai,Russia,403
1998,3 star,guests,dubai,Russia,5
1998,3 star,nights,dubai,Russia,7
1998,2 star,guests,dubai,Russia,0
1998,2 star,nights,dubai,Russia,0
1998,5 star,guests,sharjah,Russia,110
1998,5 star,nights,sharjah,Russia,1138
1998,4 star,guests,sharjah,Russia,49
1998,4star,nights,sharjah,Russia,190
1998,3 star,guests,sharjah,Russia,0
1998,3 star,nights,sharjah,Russia,0
1998,2 star,guests,sharjah,Russia,0
1998,2 star,nights,sharjah,Russia,0
1998,5 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
1998,5 star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
1998,4 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
1998,4star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
1998,3 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
1998,3 star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
1998,2 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
1998,2 star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
1998,5 star,guests, Ras Al Khaima & Fujeira,Russia,0
1998,5 star,nights, Ras Al Khaima & Fujeira,Russia,0
1998,4 star,guests, Ras Al Khaima & Fujeira,Russia,0
1998,4star,nights, Ras Al Khaima & Fujeira,Russia,0
1998,3 star,guests, Ras Al Khaima & Fujeira,Russia,0
1998,3 star,nights, Ras Al Khaima & Fujeira,Russia,0
1998,2 star,guests, Ras Al Khaima & Fujeira,Russia,0
1998,2 star,nights, Ras Al Khaima & Fujeira,Russia,0
1988,5 star,guests,abu dhabi,Russia,1437
1988,5 star,nights,abu dhabi,Russia,3272
1988,4 star,guests,abu dhabi,Russia,352
1988,4star,nights,abu dhabi,Russia,931
1988,3 star,guests,abu dhabi,Russia,0
1988,3 star,nights,abu dhabi,Russia,0
1988,2 star,guests,abu dhabi,Russia,0
1988,2 star,nights,abu dhabi,Russia,0
1988,5 star,guests,dubai,Russia,5562
1988,5 star,nights,dubai,Russia,14702
1988,4 star,guests,dubai,Russia,196
1988,4star,nights,dubai,Russia,518
1988,3 star,guests,dubai,Russia,0
1988,3 star,nights,dubai,Russia,0
1988,2 star,guests,dubai,Russia,0
1988,2 star,nights,dubai,Russia,0
1988,5 star,guests,sharjah,Russia,132
1988,5 star,nights,sharjah,Russia,788
1988,4 star,guests,sharjah,Russia,87
1988,4star,nights,sharjah,Russia,638
1988,3 star,guests,sharjah,Russia,0
1988,3 star,nights,sharjah,Russia,0
1988,2 star,guests,sharjah,Russia,0
1988,2 star,nights,sharjah,Russia,0
1988,5 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
1988,5 star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
1988,4 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
1988,4star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
1988,3 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
1988,3 star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
1988,2 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
1988,2 star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
1988,5 star,guests, Ras Al Khaima & Fujeira,Russia,0
1988,5 star,nights, Ras Al Khaima & Fujeira,Russia,0
1988,4 star,guests, Ras Al Khaima & Fujeira,Russia,0
1988,4star,nights, Ras Al Khaima & Fujeira,Russia,0
1988,3 star,guests, Ras Al Khaima & Fujeira,Russia,0
1988,3 star,nights, Ras Al Khaima & Fujeira,Russia,0
1988,2 star,guests, Ras Al Khaima & Fujeira,Russia,0
1988,2 star,nights, Ras Al Khaima & Fujeira,Russia,0
1987,5 star,guests,abu dhabi,Russia,608
1987,5 star,nights,abu dhabi,Russia,2164
1987,4 star,guests,abu dhabi,Russia,334
1987,4star,nights,abu dhabi,Russia,962
1987,3 star,guests,abu dhabi,Russia,0
1987,3 star,nights,abu dhabi,Russia,0
1987,2 star,guests,abu dhabi,Russia,0
1987,2 star,nights,abu dhabi,Russia,0
1987,5 star,guests,dubai,Russia,4637
1987,5 star,nights,dubai,Russia,11251
1987,4 star,guests,dubai,Russia,113
1987,4star,nights,dubai,Russia,463
1987,3 star,guests,dubai,Russia,0
1987,3 star,nights,dubai,Russia,0
1987,2 star,guests,dubai,Russia,0
1987,2 star,nights,dubai,Russia,0
1987,5 star,guests,sharjah,Russia,86
1987,5 star,nights,sharjah,Russia,655
1987,4 star,guests,sharjah,Russia,133
1987,4star,nights,sharjah,Russia,554
1987,3 star,guests,sharjah,Russia,0
1987,3 star,nights,sharjah,Russia,0
1987,2 star,guests,sharjah,Russia,0
1987,2 star,nights,sharjah,Russia,0
1987,5 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
1987,5 star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
1987,4 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
1987,4star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
1987,3 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
1987,3 star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
1987,2 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
1987,2 star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
1987,5 star,guests, Ras Al Khaima & Fujeira,Russia,0
1987,5 star,nights, Ras Al Khaima & Fujeira,Russia,0
1987,4 star,guests, Ras Al Khaima & Fujeira,Russia,0
1987,4star,nights, Ras Al Khaima & Fujeira,Russia,0
1987,3 star,guests, Ras Al Khaima & Fujeira,Russia,0
1987,3 star,nights, Ras Al Khaima & Fujeira,Russia,0
1987,2 star,guests, Ras Al Khaima & Fujeira,Russia,0
1987,2 star,nights, Ras Al Khaima & Fujeira,Russia,0
1986,5 star,guests,abu dhabi,Russia,485
1986,5 star,nights,abu dhabi,Russia,1184
1986,4 star,guests,abu dhabi,Russia,1068
1986,4star,nights,abu dhabi,Russia,1975
1986,3 star,guests,abu dhabi,Russia,0
1986,3 star,nights,abu dhabi,Russia,0
1986,2 star,guests,abu dhabi,Russia,0
1986,2 star,nights,abu dhabi,Russia,0
1986,5 star,guests,dubai,Russia,4159
1986,5 star,nights,dubai,Russia,10834
1986,4 star,guests,dubai,Russia,171
1986,4star,nights,dubai,Russia,411
1986,3 star,guests,dubai,Russia,2
1986,3 star,nights,dubai,Russia,2
1986,2 star,guests,dubai,Russia,0
1986,2 star,nights,dubai,Russia,0
1986,5 star,guests,sharjah and ajman,Russia,105
1986,5 star,nights,sharjah and ajman,Russia,333
1986,4 star,guests,sharjah and ajman,Russia,100
1986,4star,nights,sharjah and ajman,Russia,500
1986,3 star,guests,sharjah and ajman,Russia,0
1986,3 star,nights,sharjah and ajman,Russia,0
1986,2 star,guests,sharjah and ajman,Russia,0
1986,2 star,nights,sharjah and ajman,Russia,0
1986,5 star,guests,Umm Al-Qiwain  ,Russia,0
1986,5 star,nights,Umm Al-Qiwain  ,Russia,0
1986,4 star,guests,Umm Al-Qiwain  ,Russia,0
1986,4star,nights,Umm Al-Qiwain  ,Russia,0
1986,3 star,guests,Umm Al-Qiwain  ,Russia,0
1986,3 star,nights,Umm Al-Qiwain  ,Russia,0
1986,2 star,guests,Umm Al-Qiwain  ,Russia,0
1986,2 star,nights,Umm Al-Qiwain  ,Russia,0
1986,5 star,guests, Ras Al Khaima & Fujeira,Russia,0
1986,5 star,nights, Ras Al Khaima & Fujeira,Russia,0
1986,4 star,guests, Ras Al Khaima & Fujeira,Russia,0
1986,4star,nights, Ras Al Khaima & Fujeira,Russia,0
1986,3 star,guests, Ras Al Khaima & Fujeira,Russia,0
1986,3 star,nights, Ras Al Khaima & Fujeira,Russia,0
1986,2 star,guests, Ras Al Khaima & Fujeira,Russia,0
1986,2 star,nights, Ras Al Khaima & Fujeira,Russia,0
1985,5 star,guests,abu dhabi,Russia,534
1985,5 star,nights,abu dhabi,Russia,1944
1985,4 star,guests,abu dhabi,Russia,370
1985,4star,nights,abu dhabi,Russia,1239
1985,3 star,guests,abu dhabi,Russia,0
1985,3 star,nights,abu dhabi,Russia,0
1985,2 star,guests,abu dhabi,Russia,0
1985,2 star,nights,abu dhabi,Russia,0
1985,5 star,guests,dubai,Russia,4311
1985,5 star,nights,dubai,Russia,12339
1985,4 star,guests,dubai,Russia,128
1985,4star,nights,dubai,Russia,521
1985,3 star,guests,dubai,Russia,1
1985,3 star,nights,dubai,Russia,1
1985,2 star,guests,dubai,Russia,0
1985,2 star,nights,dubai,Russia,0
1985,5 star,guests,sharjah and ajman,Russia,168
1985,5 star,nights,sharjah and ajman,Russia,1306
1985,4 star,guests,sharjah and ajman,Russia,148
1985,4star,nights,sharjah and ajman,Russia,524
1985,3 star,guests,sharjah and ajman,Russia,0
1985,3 star,nights,sharjah and ajman,Russia,0
1985,2 star,guests,sharjah and ajman,Russia,0
1985,2 star,nights,sharjah and ajman,Russia,0
1985,5 star,guests,Umm Al-Qiwain  ,Russia,0
1985,5 star,nights,Umm Al-Qiwain  ,Russia,0
1985,4 star,guests,Umm Al-Qiwain  ,Russia,0
1985,4star,nights,Umm Al-Qiwain  ,Russia,0
1985,3 star,guests,Umm Al-Qiwain  ,Russia,0
1985,3 star,nights,Umm Al-Qiwain  ,Russia,0
1985,2 star,guests,Umm Al-Qiwain  ,Russia,0
1985,2 star,nights,Umm Al-Qiwain  ,Russia,0
1985,5 star,guests, Ras Al Khaima & Fujeira,Russia,0
1985,5 star,nights, Ras Al Khaima & Fujeira,Russia,0
1985,4 star,guests, Ras Al Khaima & Fujeira,Russia,0
1985,4star,nights, Ras Al Khaima & Fujeira,Russia,0
1985,3 star,guests, Ras Al Khaima & Fujeira,Russia,0
1985,3 star,nights, Ras Al Khaima & Fujeira,Russia,0
1985,2 star,guests, Ras Al Khaima & Fujeira,Russia,0
1985,2 star,nights, Ras Al Khaima & Fujeira,Russia,0
2005,5 star,guests,abu dhabi,Russia,8785
2005,5 star,nights,abu dhabi,Russia,43954
2005,4 star,guests,abu dhabi,Russia,11601
2005,4star,nights,abu dhabi,Russia,40745
2005,3 star,guests,abu dhabi,Russia,19
2005,3 star,nights,abu dhabi,Russia,43
2005,2 star,guests,abu dhabi,Russia,-
2005,2 star,nights,abu dhabi,Russia,-
2005,5 star,guests,dubai,Russia,84620
2005,5 star,nights,dubai,Russia,361161
2005,4 star,guests,dubai,Russia,30438
2005,4star,nights,dubai,Russia,99433
2005,3 star,guests,dubai,Russia,129960
2005,3 star,nights,dubai,Russia,486350
2005,2 star,guests,dubai,Russia,24743
2005,2 star,nights,dubai,Russia,104661
2005,5 star,guests,sharjah,Russia,34342
2005,5 star,nights,sharjah,Russia,214472
2005,4 star,guests,sharjah,Russia,51691
2005,4star,nights,sharjah,Russia,87365
2005,3 star,guests,sharjah,Russia,7805
2005,3 star,nights,sharjah,Russia,71761
2005,2 star,guests,sharjah,Russia,1221
2005,2 star,nights,sharjah,Russia,4744
2005,5 star,guests,Ajman,Russia,10277
2005,5 star,nights,Ajman,Russia,11851
2005,4 star,guests,Ajman,Russia,13144
2005,4star,nights,Ajman,Russia,30555
2005,3 star,guests,Ajman,Russia,-
2005,3 star,nights,Ajman,Russia,-
2005,2 star,guests,Ajman,Russia,3815
2005,2 star,nights,Ajman,Russia,6774
2005,5 star,guests, Ras Al Khaima & Fujeira,Russia,8337
2005,5 star,nights, Ras Al Khaima & Fujeira,Russia,19450
2005,4 star,guests, Ras Al Khaima & Fujeira,Russia,3814
2005,4star,nights, Ras Al Khaima & Fujeira,Russia,28637
2005,3 star,guests, Ras Al Khaima & Fujeira,Russia,1980
2005,3 star,nights, Ras Al Khaima & Fujeira,Russia,3790
2005,2 star,guests, Ras Al Khaima & Fujeira,Russia,-
2005,2 star,nights, Ras Al Khaima & Fujeira,Russia,-
2004,5 star,guests,abu dhabi,Russia,8601
2004,5 star,nights,abu dhabi,Russia,41148
2004,4 star,guests,abu dhabi,Russia,7849
2004,4star,nights,abu dhabi,Russia,36209
2004,3 star,guests,abu dhabi,Russia,6
2004,3 star,nights,abu dhabi,Russia,13
2004,2 star,guests,abu dhabi,Russia,-
2004,2 star,nights,abu dhabi,Russia,-
2004,5 star,guests,dubai,Russia,76022
2004,5 star,nights,dubai,Russia,301629
2004,4 star,guests,dubai,Russia,27667
2004,4star,nights,dubai,Russia,119198
2004,3 star,guests,dubai,Russia,138176
2004,3 star,nights,dubai,Russia,539757
2004,2 star,guests,dubai,Russia,15232
2004,2 star,nights,dubai,Russia,56832
2004,5 star,guests,sharjah,Russia,29892
2004,5 star,nights,sharjah,Russia,132580
2004,4 star,guests,sharjah,Russia,17056
2004,4star,nights,sharjah,Russia,45811
2004,3 star,guests,sharjah,Russia,8664
2004,3 star,nights,sharjah,Russia,61838
2004,2 star,guests,sharjah,Russia,2061
2004,2 star,nights,sharjah,Russia,12076
2004,5 star,guests,Ajman and Umm Al-Qiwain  ,Russia,2072
2004,5 star,nights,Ajman and Umm Al-Qiwain  ,Russia,15580
2004,4 star,guests,Ajman and Umm Al-Qiwain  ,Russia,-
2004,4star,nights,Ajman and Umm Al-Qiwain  ,Russia,-
2004,3 star,guests,Ajman and Umm Al-Qiwain  ,Russia,-
2004,3 star,nights,Ajman and Umm Al-Qiwain  ,Russia,-
2004,2 star,guests,Ajman and Umm Al-Qiwain  ,Russia,815
2004,2 star,nights,Ajman and Umm Al-Qiwain  ,Russia,2639
2004,5 star,guests, Ras Al Khaima & Fujeira,Russia,7680
2004,5 star,nights, Ras Al Khaima & Fujeira,Russia,19440
2004,4 star,guests, Ras Al Khaima & Fujeira,Russia,3031
2004,4star,nights, Ras Al Khaima & Fujeira,Russia,15458
2004,3 star,guests, Ras Al Khaima & Fujeira,Russia,1921
2004,3 star,nights, Ras Al Khaima & Fujeira,Russia,3739
2004,2 star,guests, Ras Al Khaima & Fujeira,Russia,-
2004,2 star,nights, Ras Al Khaima & Fujeira,Russia,-
2003,5 star,guests,abu dhabi,Russia,4467
2003,5 star,nights,abu dhabi,Russia,14821
2003,4 star,guests,abu dhabi,Russia,4711
2003,4star,nights,abu dhabi,Russia,21941
2003,3 star,guests,abu dhabi,Russia,10
2003,3 star,nights,abu dhabi,Russia,10
2003,2 star,guests,abu dhabi,Russia,0
2003,2 star,nights,abu dhabi,Russia,0
2003,5 star,guests,dubai,Russia,48282
2003,5 star,nights,dubai,Russia,191362
2003,4 star,guests,dubai,Russia,26926
2003,4star,nights,dubai,Russia,112692
2003,3 star,guests,dubai,Russia,145790
2003,3 star,nights,dubai,Russia,368117
2003,2 star,guests,dubai,Russia,15883
2003,2 star,nights,dubai,Russia,65330
2003,5 star,guests,sharjah,Russia,31101
2003,5 star,nights,sharjah,Russia,135193
2003,4 star,guests,sharjah,Russia,16179
2003,4star,nights,sharjah,Russia,45786
2003,3 star,guests,sharjah,Russia,7300
2003,3 star,nights,sharjah,Russia,43955
2003,2 star,guests,sharjah,Russia,1664
2003,2 star,nights,sharjah,Russia,6713
2003,5 star,guests,Ajman and Umm Al-Qiwain  ,Russia,7530
2003,5 star,nights,Ajman and Umm Al-Qiwain  ,Russia,15296
2003,4 star,guests,Ajman and Umm Al-Qiwain  ,Russia,4979
2003,4star,nights,Ajman and Umm Al-Qiwain  ,Russia,9962
2003,3 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
2003,3 star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
2003,2 star,guests,Ajman and Umm Al-Qiwain  ,Russia,33
2003,2 star,nights,Ajman and Umm Al-Qiwain  ,Russia,364
2003,5 star,guests, Ras Al Khaima & Fujeira,Russia,3964
2003,5 star,nights, Ras Al Khaima & Fujeira,Russia,9994
2003,4 star,guests, Ras Al Khaima & Fujeira,Russia,2665
2003,4star,nights, Ras Al Khaima & Fujeira,Russia,7971
2003,3 star,guests, Ras Al Khaima & Fujeira,Russia,3000
2003,3 star,nights, Ras Al Khaima & Fujeira,Russia,5237
2003,2 star,guests, Ras Al Khaima & Fujeira,Russia,0
2003,2 star,nights, Ras Al Khaima & Fujeira,Russia,0
2002,5 star,guests,abu dhabi,Russia,3169
2002,5 star,nights,abu dhabi,Russia,8500
2002,4 star,guests,abu dhabi,Russia,2759
2002,4star,nights,abu dhabi,Russia,17799
2002,3 star,guests,abu dhabi,Russia,7
2002,3 star,nights,abu dhabi,Russia,49
2002,2 star,guests,abu dhabi,Russia,0
2002,2 star,nights,abu dhabi,Russia,0
2002,5 star,guests,dubai,Russia,42377
2002,5 star,nights,dubai,Russia,152241
2002,4 star,guests,dubai,Russia,24947
2002,4star,nights,dubai,Russia,106694
2002,3 star,guests,dubai,Russia,122242
2002,3 star,nights,dubai,Russia,331513
2002,2 star,guests,dubai,Russia,14907
2002,2 star,nights,dubai,Russia,58080
2002,5 star,guests,sharjah,Russia,19201
2002,5 star,nights,sharjah,Russia,110402
2002,4 star,guests,sharjah,Russia,14458
2002,4star,nights,sharjah,Russia,49519
2002,3 star,guests,sharjah,Russia,5618
2002,3 star,nights,sharjah,Russia,30242
2002,2 star,guests,sharjah,Russia,1312
2002,2 star,nights,sharjah,Russia,6130
2002,5 star,guests,Ajman and Umm Al-Qiwain  ,Russia,4723
2002,5 star,nights,Ajman and Umm Al-Qiwain  ,Russia,9648
2002,4 star,guests,Ajman and Umm Al-Qiwain  ,Russia,4250
2002,4star,nights,Ajman and Umm Al-Qiwain  ,Russia,8196
2002,3 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
2002,3 star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
2002,2 star,guests,Ajman and Umm Al-Qiwain  ,Russia,30
2002,2 star,nights,Ajman and Umm Al-Qiwain  ,Russia,712
2002,5 star,guests, Ras Al Khaima & Fujeira,Russia,2601
2002,5 star,nights, Ras Al Khaima & Fujeira,Russia,5463
2002,4 star,guests, Ras Al Khaima & Fujeira,Russia,2268
2002,4star,nights, Ras Al Khaima & Fujeira,Russia,9550
2002,3 star,guests, Ras Al Khaima & Fujeira,Russia,2786
2002,3 star,nights, Ras Al Khaima & Fujeira,Russia,5325
2002,2 star,guests, Ras Al Khaima & Fujeira,Russia,0
2002,2 star,nights, Ras Al Khaima & Fujeira,Russia,0
2001,5 star,guests,abu dhabi,Russia,2170
2001,5 star,nights,abu dhabi,Russia,11277
2001,4 star,guests,abu dhabi,Russia,4137
2001,4star,nights,abu dhabi,Russia,20971
2001,3 star,guests,abu dhabi,Russia,15
2001,3 star,nights,abu dhabi,Russia,16
2001,2 star,guests,abu dhabi,Russia,0
2001,2 star,nights,abu dhabi,Russia,0
2001,5 star,guests,dubai,Russia,19786
2001,5 star,nights,dubai,Russia,85411
2001,4 star,guests,dubai,Russia,16522
2001,4star,nights,dubai,Russia,65320
2001,3 star,guests,dubai,Russia,107976
2001,3 star,nights,dubai,Russia,353448
2001,2 star,guests,dubai,Russia,16531
2001,2 star,nights,dubai,Russia,58384
2001,5 star,guests,sharjah,Russia,13038
2001,5 star,nights,sharjah,Russia,98574
2001,4 star,guests,sharjah,Russia,15809
2001,4star,nights,sharjah,Russia,91688
2001,3 star,guests,sharjah,Russia,0
2001,3 star,nights,sharjah,Russia,0
2001,2 star,guests,sharjah,Russia,0
2001,2 star,nights,sharjah,Russia,0
2001,5 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
2001,5 star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
2001,4 star,guests,Ajman and Umm Al-Qiwain  ,Russia,1675
2001,4star,nights,Ajman and Umm Al-Qiwain  ,Russia,6727
2001,3 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
2001,3 star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
2001,2 star,guests,Ajman and Umm Al-Qiwain  ,Russia,0
2001,2 star,nights,Ajman and Umm Al-Qiwain  ,Russia,0
2001,5 star,guests, Ras Al Khaima & Fujeira,Russia,2276
2001,5 star,nights, Ras Al Khaima & Fujeira,Russia,4334
2001,4 star,guests, Ras Al Khaima & Fujeira,Russia,2560
2001,4star,nights, Ras Al Khaima & Fujeira,Russia,10840
2001,3 star,guests, Ras Al Khaima & Fujeira,Russia,2631
2001,3 star,nights, Ras Al Khaima & Fujeira,Russia,5148
2001,2 star,guests, Ras Al Khaima & Fujeira,Russia,0
2001,2 star,nights, Ras Al Khaima & Fujeira,Russia,0
2000,5 star,guests,abu dhabi,Russia,2420
2000,5 star,nights,abu dhabi,Russia,14123
2000,4 star,guests,abu dhabi,Russia,3197
2000,4star,nights,abu dhabi,Russia,19612
2000,3 star,guests,abu dhabi,Russia,36
2000,3 star,nights,abu dhabi,Russia,99
2000,2 star,guests,abu dhabi,Russia,0
2000,2 star,nights,abu dhabi,Russia,0
2000,5 star,guests,dubai,Russia,15522
2000,5 star,nights,dubai,Russia,71631
2000,4 star,guests,dubai,Russia,12870
2000,4star,nights,dubai,Russia,50797
2000,3 star,guests,dubai,Russia,110365
2000,3 star,nights,dubai,Russia,445856
2000,2 star,guests,dubai,Russia,36665
2000,2 star,nights,dubai,Russia,134747
2000,5 star,guests,sharjah,Russia,20468
2000,5 star,nights,sharjah,Russia,119531
2000,4 star,guests,sharjah,Russia,18703
2000,4star,nights,sharjah,Russia,115291
2000,3 star,guests,sharjah,Russia,0
2000,3 star,nights,sharjah,Russia,0
2000,2 star,guests,sharjah,Russia,0
2000,2 star,nights,sharjah,Russia,0
1999,5 star,guests,abu dhabi,Russia,1413
1999,5 star,nights,abu dhabi,Russia,5204
1999,4 star,guests,abu dhabi,Russia,2990
1999,4star,nights,abu dhabi,Russia,16224
1999,3 star,guests,abu dhabi,Russia,12
1999,3 star,nights,abu dhabi,Russia,18
1999,2 star,guests,abu dhabi,Russia,0
1999,2 star,nights,abu dhabi,Russia,0
1999,5 star,guests,dubai,Russia,27050
1999,5 star,nights,dubai,Russia,86968
1999,4 star,guests,dubai,Russia,57668
1999,4star,nights,dubai,Russia,219189
1999,3 star,guests,dubai,Russia,57065
1999,3 star,nights,dubai,Russia,229206
1999,2 star,guests,dubai,Russia,45379
1999,2 star,nights,dubai,Russia,154944
1999,5 star,guests,sharjah,Russia,13918
1999,5 star,nights,sharjah,Russia,82996
1999,4 star,guests,sharjah,Russia,17308
1999,4star,nights,sharjah,Russia,114455
1999,3 star,guests,sharjah,Russia,0
1999,3 star,nights,sharjah,Russia,0
1999,2 star,guests,sharjah,Russia,0
1999,2 star,nights,sharjah,Russia,0
1998,5 star,guests,abu dhabi,Russia,1638
1998,5 star,nights,abu dhabi,Russia,6698
1998,4 star,guests,abu dhabi,Russia,3806
1998,4star,nights,abu dhabi,Russia,20309
1998,3 star,guests,abu dhabi,Russia,2
1998,3 star,nights,abu dhabi,Russia,2
1998,2 star,guests,abu dhabi,Russia,0
1998,2 star,nights,abu dhabi,Russia,0
1998,5 star,guests,dubai,Russia,27059
1998,5 star,nights,dubai,Russia,106291
1998,4 star,guests,dubai,Russia,48222
1998,4star,nights,dubai,Russia,222717
1998,3 star,guests,dubai,Russia,55272
1998,3 star,nights,dubai,Russia,224901
1998,2 star,guests,dubai,Russia,75031
1998,2 star,nights,dubai,Russia,273529
1998,5 star,guests,sharjah,Russia,41060
1998,5 star,nights,sharjah,Russia,118149
1998,4 star,guests,sharjah,Russia,65170
